ca-CondMat, 4, 4, 1.80001, 1.73827, 0.010006, 0.0484193
ca-CondMat, 2, 4, 1.16659, 1.12168, 0.010177, 0.032391
ca-CondMat, 1, 4, 1.24362, 1.18877, 0.0135293, 0.039214
ca-CondMat, 4, 5, 6.40661, 6.20367, 0.019599, 0.174986
ca-CondMat, 2, 5, 4.2516, 4.11031, 0.00741833, 0.127791
ca-CondMat, 1, 5, 2.95513, 2.75031, 0.00893067, 0.189705
ca-CondMat, 4, 6, 24.2596, 23.5784, 0.00994133, 0.65237
ca-CondMat, 2, 6, 17.6478, 17.0267, 0.013342, 0.589151
ca-CondMat, 1, 6, 9.65839, 8.6144, 0.00746, 1.01464
