netscience, 4, 4, 0.456407, 0.413498, 0.00667233, 0.035476
netscience, 2, 4, 0.160216, 0.138001, 0.00808467, 0.0131177
netscience, 1, 4, 0.066788, 0.036069, 0.0108673, 0.017514
netscience, 4, 5, 1.34881, 1.28241, 0.00594167, 0.0574983
netscience, 2, 5, 0.865417, 0.805039, 0.012739, 0.0447317
netscience, 1, 5, 0.166811, 0.0902853, 0.00822367, 0.0661827
netscience, 4, 6, 4.34141, 4.0651, 0.0114087, 0.258286
netscience, 2, 6, 1.74594, 1.59093, 0.0121023, 0.138945
netscience, 1, 6, 0.445084, 0.218515, 0.00684167, 0.213428
