com-youtube, 1, 4, 32.5662, 28.3851, 0.018857, 4.07085
com-youtube, 1, 5, 83.4337, 65.5237, 0.0115027, 17.7158
com-youtube, 1, 6, 150.475, 106.519, 0.012571, 43.6774
com-youtube, 2, 4, 20.3892, 17.7148, 0.00928167, 2.56237
com-youtube, 2, 5, 46.5209, 36.8149, 0.00916867, 9.51641
com-youtube, 2, 6, 85.5194, 62.2406, 0.007024, 22.9981
com-youtube, 4, 4, 19.4354, 16.6423, 0.0161163, 2.67708
com-youtube, 4, 5, 44.236, 35.59, 0.0145103, 8.43501
com-youtube, 4, 6, 81.1577, 61.646, 0.0128037, 19.2324
