com-amazon, 1, 4, 2.92146, 2.87385, 0.00739367, 0.039272
com-amazon, 1, 5, 0.975744, 0.934671, 0.008536, 0.0317793
com-amazon, 1, 6, 0.194728, 0.152652, 0.00892867, 0.0322203
com-amazon, 2, 4, 2.03959, 1.995, 0.012345, 0.031475
com-amazon, 2, 5, 0.690188, 0.656099, 0.0109047, 0.0197443
com-amazon, 2, 6, 0.145103, 0.112023, 0.00917233, 0.0236407
com-amazon, 4, 4, 1.9071, 1.84554, 0.0146723, 0.0457963
com-amazon, 4, 5, 0.592665, 0.561671, 0.0127393, 0.017882
com-amazon, 4, 6, 0.133189, 0.10066, 0.0136433, 0.0185703
