ca-CondMat, 1, 4, 9.92204, 9.80624, 0.022717, 0.0899957
ca-CondMat, 1, 5, 35.504, 35.1007, 0.02447, 0.37201
ca-CondMat, 1, 6, 86.7071, 85.3217, 0.00766, 1.35059
ca-CondMat, 2, 4, 3.59319, 3.5423, 0.0103667, 0.0357817
ca-CondMat, 2, 5, 13.9586, 13.7735, 0.0115083, 0.167428
ca-CondMat, 2, 6, 50.0618, 49.3533, 0.0141953, 0.671097
ca-CondMat, 4, 4, 3.40179, 3.33809, 0.0159, 0.045432
ca-CondMat, 4, 5, 13.7537, 13.5631, 0.00920133, 0.174473
ca-CondMat, 4, 6, 51.5357, 50.8247, 0.01489, 0.675859
