netscience, 1, 4, 0.142813, 0.11419, 0.00759567, 0.0199573
netscience, 1, 5, 0.335855, 0.262332, 0.00839933, 0.062321
netscience, 1, 6, 0.779674, 0.552509, 0.00395567, 0.218402
netscience, 2, 4, 0.331312, 0.288897, 0.020659, 0.020618
netscience, 2, 5, 1.25233, 1.1617, 0.0106053, 0.0754277
netscience, 2, 6, 3.07652, 2.91734, 0.0107923, 0.142591
netscience, 4, 4, 0.441448, 0.403733, 0.00973967, 0.02704
netscience, 4, 5, 1.48265, 1.41461, 0.00985933, 0.0559317
netscience, 4, 6, 4.09857, 3.92787, 0.01173, 0.154263
